Zip_Code,Dwelling_Type,Nr_Bedrooms,Nr_Bathrooms,Approx_SQFT,Price_per_SqFt,Property_Type,Dwelling_Styles,Year_Built,Approx_Lot_SqFt,Pool,HOA_Fee,Land_Lease_Fee,Clubhouse_Rec_Room,Basement,RV_Gate,List_Price,Sold_Price,Building_Style,Gated_Community,Workout_Facility,Garage_Spaces,Carport_Spaces,Loan_Type,Payment_Type,Buyer_Concession_to_Seller,Buyer_Concession_$/%,Seller_Concession_to_Buyer,Seller_Concession_$/%
85015,SF,3,1,"1,539",253.41,Residential,Detached,1949,"8,695",None,,N,,BASEMENT Y/N: N,,"425,000","390,000",,,,0,1,Cash,,0,$,0,%
85015,SF,3,2,"1,550",254.83,Residential,Detached,1982,"6,787",None,,N,,BASEMENT Y/N: N,,"395,000","395,000",,,,0,0,Cash,,0,$,0,$
85015,TH,2,1.5,"1,080",196.2,Residential,Attached,1964,618,Community,,N,,BASEMENT Y/N: N,,"209,900","211,900",,,,1,1,FHA,,0,$,0,$
85015,SF,3,2,"1,670",211.08,Residential,Detached,1950,"7,593",None,,N,,BASEMENT Y/N: N,,"375,000","352,500",,,,0,0,Cash,,0,$,0,$
85015,SF,3,2,"1,363",355.83,Residential,Detached,1961,"9,553",Private,,N,,BASEMENT Y/N: N,,"500,000","485,000",,,,1,0,Conventional,,0,$,0,$
85016,SF,3,1,"1,550",338.7,Residential,Detached,1952,"8,688",None,,N,,BASEMENT Y/N: N,,"650,000","525,000",,,,0,0,Cash,Other,0,$,0,$
85016,SF,3,2,"1,517",247.19,Residential,Detached,1952,"6,961",None,558.85,N,Yes,BASEMENT Y/N: N,Yes,"550,000","375,000",High Rise,Yes,Yes,0,1,Cash,Other,0,$,0,$
85016,SF,3,2,"1,550",290.32,Residential,Detached,1953,"6,281",None,274,N,Yes,BASEMENT Y/N: N,Yes,"575,000","450,000",String,Yes,Yes,0,0,Cash,Other,0,$,0,$
85016,SF,3,1,"1,152",434.02,Residential,Detached,1952,"6,356",None,351.5,N,Yes,BASEMENT Y/N: N,Yes,"625,000","500,000",High Rise,Yes,Yes,0,0,Cash,Other,0,$,0,$
85016,AF,1,1,"1,073",198.51,Residential,Stacked,1981,"1,044",Community,390,N,Yes,BASEMENT Y/N: N,Yes,"274,000","213,000",Clustered,Yes,Yes,0,1,Cash,Fixed,0,%,0,$
85016,TH,3,2,"1,516",270.45,Residential,Attached,1980,"4,321",Both,274.13,N,Yes,BASEMENT Y/N: N,,"405,000","410,000",High Rise,Yes,Yes,0,2,Conventional,Other,0,%,3,%
85016,AF,1,1,847,259.74,Residential,Stacked,1984,79,Community,550,N,Yes,BASEMENT Y/N: N,,"225,000","220,000",High Rise,Yes,Yes,0,1,Conventional,Fixed,0,%,0,%
85016,SF,5,6,"7,610","1,002.10",Residential,Detached,2018,"83,044",Private,415,N,Yes,BASEMENT Y/N: N,,"8,250,000","7,626,000",High Rise,Yes,Yes,4,0,Cash,Fixed,0,$,0,$
85016,LS,3,2.5,"1,904",393.9,Residential,Attached,2006,"1,395",Community,339,N,Yes,BASEMENT Y/N: N,,"799,999","750,000",String,Yes,,2,0,Conventional,Fixed,0,$,0,$
85016,SF,2,2.5,"1,893",243,Residential,Detached,1972,"8,459",None,1895.13,N,Yes,BASEMENT Y/N: N,,"525,000","460,000",High Rise,Yes,,0,1,Conventional,Fixed,0,%,0,%
85016,SF,4,2,"2,581",420.38,Residential,Detached,1968,"10,250",None,578,N,Yes,BASEMENT Y/N: N,,"1,150,000","1,085,000",High Rise,Yes,,2,0,Conventional,Other,0,$,0,$
85016,SF,2,1,896,440.85,Residential,Detached,1958,"8,747",None,1465,N,Yes,BASEMENT Y/N: N,,"399,900","395,000",String,Yes,,0,1,Conventional,Fixed,0,$,0,$
85016,TH,3,2,"1,516",237.46,Residential,Attached,1979,"3,968",Community,4197.29,N,,BASEMENT Y/N: N,,"398,000","360,000",High Rise,Yes,,0,2,Cash,Fixed,0,$,2000,$
85016,SF,4,3.5,"2,725",467.88,Residential,Detached,1955,"10,894",Private,735.13,N,,BASEMENT Y/N: N,,"1,299,000","1,275,000",High Rise,Yes,,2,0,Conventional,Fixed,0,$,0,$
85016,AF,2,2,"1,185",468.35,Residential,Attached,1984,"1,186",Community,260,N,,BASEMENT Y/N: N,,"575,000","555,000",,Yes,,1,0,Cash,Other,0,$,0,$
85016,PH,2,2,"1,783",644.98,Residential,Detached,1980,"4,622",Private,235,N,,BASEMENT Y/N: N,,"1,200,000","1,150,000",,Yes,,2,0,Conventional,Other,0,%,0,%
85016,SF,3,1.75,"1,621",354.71,Residential,Detached,1950,"9,008",None,253,N,,BASEMENT Y/N: N,,"599,000","575,000",,,,0,0,Conventional,Fixed,0,$,4000,$
85016,SF,4,4,"2,725",499.08,Residential,Detached,1955,"8,177",Private,300,N,,BASEMENT Y/N: N,,"1,400,000","1,360,000",,,,2,0,Conventional,Fixed,0,$,0,$
85016,AF,2,2,"1,018",235.76,Residential,Attached,1984,103,Community,1465,N,,BASEMENT Y/N: N,,"240,000","240,000",,,,0,1,Conventional,Fixed,0,$,2.5,%
85016,AF,2,2,"2,417",444.77,Residential,Stacked,2002,232,Community,1950,N,,BASEMENT Y/N: N,,"1,189,000","1,075,000",,,,2,0,Other,Fixed,0,%,0,%
85016,SF,3,2,"1,539",285.89,Residential,Detached,1950,"7,396",None,244,N,,BASEMENT Y/N: N,,"465,000","440,000",,,,0,1,Conventional,Fixed,0,$,10000,$
85016,SF,4,5.5,"7,750",709.67,Residential,Detached,1988,"93,218",Private,317.36,N,,BASEMENT Y/N: N,,"6,000,000","5,500,000",,,,3,0,Conventional,Other,0,$,0,$
85016,SF,5,3.5,"2,854",446.74,Residential,Detached,1956,"11,804",Private,530,N,,BASEMENT Y/N: N,,"1,350,000","1,275,000",,,,2,0,Conventional,Adjustable,0,$,25000,$
85016,AF,1,1.5,"1,170",294.87,Residential,Stacked,1981,"1,076",Community,530,N,,BASEMENT Y/N: N,,"349,500","345,000",,,,0,1,Conventional,Fixed,0,$,2,%
85016,SF,3,2,"2,226",388.58,Residential,Detached,1957,"11,095",Private,723.31,N,,BASEMENT Y/N: N,,"874,900","865,000",,,,0,0,Conventional,Fixed,0,$,0,$
85016,AF,3,2.5,"2,748",513.82,Residential,Stacked,2007,"2,796",Community,325,N,,BASEMENT Y/N: N,,"1,550,000","1,412,000",,,,2,0,Cash,Fixed,0,$,13000,$
85016,AF,4,3.5,"4,286",933.27,Residential,Stacked,2002,416,Community,302.5,N,,BASEMENT Y/N: N,,"4,475,000","4,000,000",,,,3,0,Cash,Fixed,0,$,0,$
85016,SF,4,4,"2,100",578.57,Residential,Detached,1952,"7,553",None,309.78,N,,BASEMENT Y/N: N,,"1,199,000","1,215,000",,,,2,0,Conventional,Other,0,$,0,$
85016,AF,2,2.5,"1,462",359.09,Residential,Stacked,2017,"1,502",Community,495,N,,BASEMENT Y/N: N,,"535,000","525,000",,,,2,0,Cash,Fixed,0,$,0,$
85016,TH,2,2,"1,322",320.72,Residential,Attached,1975,"2,592",Community,,N,,BASEMENT Y/N: N,,"419,900","424,000",,,,0,2,Conventional,Other,0,$,15000,$
85016,TH,2,2.5,"2,104",278.04,Residential,Attached,1963,982,Community,,N,,BASEMENT Y/N: N,,"629,775","585,000",,,,2,0,Conventional,Other,0,$,0,$
85016,AF,2,2,874,274.59,Residential,Stacked,1982,886,Community,,N,,BASEMENT Y/N: N,,"245,000","240,000",,,,0,1,Conventional,Other,0,$,0,$
85016,TH,3,2,"1,532",325.71,Residential,Attached,1977,"3,228",Community,,N,,BASEMENT Y/N: N,,"499,000","499,000",,,,0,2,Conventional,Fixed,0,$,10000,$
85016,AF,3,2.5,"2,042",575.41,Residential,Stacked,2008,"2,130",Community,,N,,BASEMENT Y/N: N,,"1,295,000","1,175,000",,,,2,0,Conventional,Fixed,0,$,0,$
85016,SF,3,3,"3,463",656.8,Residential,Detached,1995,"8,263",Private,,N,,BASEMENT Y/N: N,,"2,295,000","2,274,500",,,,3,0,Cash,Fixed,0,$,0,$
85016,TH,2,1,783,325.67,Residential,Attached,1975,"1,034",Community,,N,,BASEMENT Y/N: N,,"274,900","255,000",,,,0,1,Conventional,Other,0,%,3,%
85016,AF,2,2,"1,118",314.85,Residential,Stacked,2003,979,Community,,N,,BASEMENT Y/N: N,,"360,000","352,000",,,,1,0,Conventional,Other,2000,$,0,$
85016,TH,3,2.5,"2,716",294.55,Residential,Attached,1980,"4,289",Both,,N,,BASEMENT Y/N: N,,"750,000","800,000",,,,2,0,Cash,,0,$,0,$
85016,AF,3,3,"2,436",587.02,Residential,Attached,1980,"5,105",Community,,N,,BASEMENT Y/N: N,,"1,150,000","1,430,000",,,,2,0,Cash,,0,$,0,$
85016,AF,2,2,"1,166",454.54,Residential,Stacked,2006,"1,160",Community,,N,,BASEMENT Y/N: N,,"530,000","530,000",,,,1,0,Cash,,0,$,0,$
85016,SF,5,7,"6,348",582.86,Residential,Detached,1992,"44,693",Private,,N,,BASEMENT Y/N: N,,"3,999,999","3,700,000",,,,4,0,Cash,,0,$,0,$
85016,AF,2,2,"1,371",282.64,Residential,Attached,1999,"1,804",Community,,N,,BASEMENT Y/N: N,,"425,000","387,500",,,,1,0,Cash,,0,$,0,$
85016,SF,4,3,"3,288",410.58,Residential,Detached,1954,"34,224",None,,N,,BASEMENT Y/N: N,,"1,249,900","1,350,000",,,,2,0,Cash,,0,$,0,$
85016,SF,3,2,"1,336",359.28,Residential,Detached,1950,"8,207",None,,N,,BASEMENT Y/N: N,,"469,000","480,000",,,,1,0,Conventional,,0,$,2.5,%
85016,TH,3,2.5,"1,755",301.99,Residential,Attached,2006,754,Community,,N,,BASEMENT Y/N: N,,"550,000","530,000",,,,2,0,Conventional,,0,$,0,$
85016,SF,3,2,"1,654",453.45,Residential,Detached,1952,"9,884",None,,N,,BASEMENT Y/N: N,,"749,900","750,000",,,,0,0,Conventional,,0,$,7500,$
85016,TH,3,2.5,"1,735",288.18,Residential,Attached,2000,"1,723",Community,,N,,BASEMENT Y/N: N,,"519,000","500,000",,,,2,0,Other,,0,%,0,%
85016,SF,4,4,"1,800",583.33,Residential,Detached,1945,"9,860",Private,,N,,BASEMENT Y/N: N,,"1,149,000","1,050,000",,,,0,0,Other,,0,$,0,$
85017,SF,4,2,"1,659",241.11,Residential,Detached,1957,"6,578",Private,,N,,BASEMENT Y/N: N,,"400,000","400,000",,,,0,1,FHA,,0,$,9100,$
85017,PH,3,2,"1,778",163.1,Residential,Detached,1974,"4,771",Community,130,N,Yes,BASEMENT Y/N: N,Yes,"299,900","290,000",Clustered,Yes,,0,2,Conventional,Fixed,0,%,6000,$
85017,SF,3,2,"1,484",239.22,Residential,Detached,1954,"6,734",None,225,N,Yes,BASEMENT Y/N: N,Yes,"360,000","355,000",High Rise,Yes,,0,1,FHA,Fixed,0,$,3,%
85017,SF,3,1.5,"1,327",256.21,Residential,Detached,1951,"7,035",None,200,N,Yes,BASEMENT Y/N: N,Yes,"339,999","340,000",Clustered,Yes,,0,2,FHA,Fixed,0,$,3,%
85017,SF,3,2,"1,684",212.59,Residential,Detached,1954,"7,523",None,310.25,N,Yes,BASEMENT Y/N: N,Yes,"359,000","358,000",2-3-4 Plex,Yes,,0,0,Conventional,Fixed,0,%,2.5,%
85017,SF,3,1,"1,092",306.78,Residential,Detached,1952,"6,573",None,350.06,N,,BASEMENT Y/N: N,Yes,"329,900","335,000",String,Yes,,0,1,FHA,Fixed,0,$,11725,$
85017,SF,3,1,"1,021",292.85,Residential,Detached,1956,"3,785",None,828,N,,BASEMENT Y/N: N,Yes,"297,000","299,000",,Yes,,0,1,FHA,Fixed,0,$,10500,$
85017,MM,3,2,896,78.12,Residential,Detached,1998,"3,000",None,412.28,Y,,BASEMENT Y/N: N,Yes,"75,000","70,000",,Yes,,0,0,Cash,Fixed,0,$,950,$
85017,SF,4,2,"1,140",320.17,Residential,Detached,1952,"6,199",None,210,N,,BASEMENT Y/N: N,Yes,"365,000","365,000",,,,0,0,Conventional,Fixed,0,%,2.25,%
85017,SF,4,1.75,"1,521",213.67,Residential,Detached,1952,"6,421",None,213,N,,BASEMENT Y/N: N,Yes,"320,000","325,000",,,,0,1,FHA,Fixed,0,%,2.5,%
85017,TH,3,2,"1,450",196.55,Residential,Attached,1972,"2,161",None,260,N,,BASEMENT Y/N: N,Yes,"285,000","285,000",,,,0,2,Conventional,Fixed,0,$,0,$
85017,SF,3,2,"1,502",227.69,Residential,Detached,1957,"6,634",None,176,N,,BASEMENT Y/N: N,Yes,"330,000","342,000",,,,1,0,FHA,Other,0,$,1.5,%
85017,TH,2,1,728,254.12,Residential,Attached,1974,861,Community,535,N,,BASEMENT Y/N: N,,"189,500","185,000",,,,0,2,Conventional,Fixed,0,$,0,%
85017,SF,4,2,"1,613",241.77,Residential,Detached,1952,"6,216",None,225,N,,BASEMENT Y/N: N,,"397,777","389,990",,,,0,0,Conventional,Other,0,$,2,%
85017,SF,4,3,"1,431",219.43,Residential,Detached,1951,"7,427",None,245,N,,BASEMENT Y/N: N,,"300,000","314,000",,,,0,2,Conventional,Fixed,0,$,2000,$
85017,SF,4,2,"1,639",219.64,Residential,Detached,1954,"7,671",None,446,N,,BASEMENT Y/N: N,,"349,000","360,000",,,,0,6,FHA,Other,0,$,7500,$
85017,SF,3,2,"1,352",273.59,Residential,Detached,1953,"6,373",None,277.8,N,,BASEMENT Y/N: N,,"379,900","369,900",,,,0,0,Carryback,Other,0,$,0,$
85018,SF,4,3.5,"3,213",675.84,Residential,Detached,2024,"9,579",Private,637,N,,BASEMENT Y/N: N,,"2,250,000","2,171,500",,,,2,0,Cash,Fixed,0,$,0,$
85018,SF,4,4,"2,654",508.66,Residential,Detached,2022,"9,771",None,330,N,,BASEMENT Y/N: N,,"1,425,000","1,350,000",,,,2,0,Conventional,Other,0,$,0,$
85018,AF,1,1,720,458.33,Residential,Stacked,1968,664,Community,525,N,,BASEMENT Y/N: N,,"339,000","330,000",,,,0,1,FHA,Other,0,$,0,$
85018,SF,4,3,"3,189",533.08,Residential,Detached,1958,"22,582",Private,,N,,BASEMENT Y/N: N,,"1,899,000","1,700,000",,,,3,0,Other,Other,0,$,0,$
85018,SF,5,4.5,"3,938",345.35,Residential,Detached,1985,"13,743",Private,,N,,BASEMENT Y/N: N,,"1,399,949","1,360,000",,,,2,0,Cash,Fixed,0,$,0,$
85018,AF,1,1,"1,069",302.15,Residential,Stacked,1990,"1,231",Community,,N,,BASEMENT Y/N: N,,"329,000","323,000",,,,1,0,Conventional,Fixed,0,$,8000,$
85018,SF,5,4.5,"4,564",644.17,Residential,Detached,1950,"27,528",Private,,N,,BASEMENT Y/N: N,,"2,949,000","2,940,000",,,,2,2,Conventional,Fixed,0,%,0,%
85018,SF,2,1,966,496.89,Residential,Detached,1950,"7,153",None,,N,,BASEMENT Y/N: N,,"499,000","480,000",,,,0,0,Cash,Fixed,0,%,0,%
85018,SF,6,5,"3,545",493.65,Residential,Detached,2023,"11,234",Private,,N,,BASEMENT Y/N: N,,"1,850,000","1,750,000",,,,2,0,Conventional,Fixed,0,$,32500,$
85018,TH,2,2,"2,645",570.89,Residential,Detached,1976,"3,947",Community,,N,,BASEMENT Y/N: N,,"1,570,000","1,510,000",,,,2,0,Cash,Fixed,0,$,0,$
85018,AF,2,2,"1,036",434.36,Residential,Stacked,1968,466,Community,,N,,BASEMENT Y/N: N,,"469,000","450,000",,,,0,1,Cash,Fixed,0,%,0,%
85018,TH,2,2,876,462.33,Residential,Attached,1963,"1,418",Both,,N,,BASEMENT Y/N: N,,"425,000","405,000",,,,0,1,Conventional,Fixed,0,$,0,$
85018,SF,3,3,"1,464",464.48,Residential,Detached,1950,"7,301",None,,N,,BASEMENT Y/N: N,,"729,990","680,000",,,,0,1,Conventional,Other,0,$,0,$
85018,SF,5,4.5,"5,510","1,052.63",Residential,Detached,2010,"32,709",Private,,N,,BASEMENT Y/N: N,,"6,200,000","5,800,000",,,,3,0,Cash,Adjustable,0,%,0,%
85018,SF,3,2,"1,812",386.31,Residential,Detached,1959,"8,242",None,,N,,BASEMENT Y/N: N,,"729,900","700,000",,,,2,0,Cash,Other,0,$,0,$
85018,SF,5,4,"4,205",808.56,Residential,Detached,1972,"16,409",Private,,N,,BASEMENT Y/N: N,,"3,780,000","3,400,000",,,,2,0,Conventional,Fixed,0,$,0,$
85018,AF,2,2,"1,008",305.55,Residential,Stacked,1962,947,Community,,N,,BASEMENT Y/N: N,,"349,900","308,000",,,,0,1,Cash,Fixed,0,%,2500,$
85018,SF,4,3.5,"2,291",615.45,Residential,Detached,2015,"6,708",None,,N,,BASEMENT Y/N: N,,"1,448,000","1,410,000",,,,2,0,Cash,Other,0,$,0,$
85018,SF,3,1.75,"1,434",404.46,Residential,Detached,1954,"7,754",None,,N,,BASEMENT Y/N: N,,"624,500","580,000",,,,0,1,Other,Other,0,$,0,$
85018,SF,3,2,"1,969",403.75,Residential,Detached,1955,"9,723",Private,,N,,BASEMENT Y/N: N,,"850,000","795,000",,,,0,2,Cash,Other,0,$,0,%
85018,SF,4,3,"2,650",481.13,Residential,Detached,2018,"5,950",Private,,N,,BASEMENT Y/N: N,,"1,275,000","1,275,000",,,,2,0,Other,,0,$,8040,$
85018,SF,5,3,"2,726",641.97,Residential,Detached,1962,"20,504",Private,,N,,BASEMENT Y/N: N,,"1,800,000","1,750,000",,,,0,2,Cash,,0,$,0,$
85018,SF,4,4.5,"3,295",620.64,Residential,Detached,2019,"9,373",Private,,N,,BASEMENT Y/N: N,,"2,095,000","2,045,000",,,,2,0,Conventional,,0,$,12000,$
85018,SF,3,2,"1,092",491.66,Residential,Detached,1951,"7,026",None,,N,,BASEMENT Y/N: N,,"539,900","536,900",,,,0,1,Cash,,0,$,0,$
85018,SF,6,5,"3,545",461.21,Residential,Detached,2023,"7,292",None,,N,,BASEMENT Y/N: N,,"1,695,000","1,635,000",,,,2,0,Cash,,0,$,0,$
85018,SF,2,1.5,"1,248",201.92,Residential,Detached,1967,"7,314",None,,N,,BASEMENT Y/N: N,,"280,000","252,000",,,,0,0,Cash,,0,$,0,$
85018,SF,4,3.5,"2,241",337.35,Residential,Detached,2002,"2,970",Community,,N,,BASEMENT Y/N: N,,"759,000","756,000",,,,2,0,VA,,0,$,4000,$
85018,SF,4,3,"1,836",441.72,Residential,Detached,1953,"7,893",Private,,N,,BASEMENT Y/N: N,,"799,000","811,000",,,,2,0,Conventional,,0,$,0,$
85018,SF,3,2,"1,500",626.67,Residential,Detached,1958,"9,004",None,,N,,BASEMENT Y/N: N,,"950,000","940,000",,,,0,1,Conventional,,0,$,2000,$
85018,SF,3,2,"1,500",443.33,Residential,Detached,1952,"7,889",None,,N,,BASEMENT Y/N: N,,"675,000","665,000",,,,0,1,Conventional,,0,$,19950,$
85018,TH,2,2,"1,793",731.73,Residential,Attached,1973,"1,283",Both,,N,,BASEMENT Y/N: N,,"1,495,000","1,312,000",,,,0,2,Conventional,,0,$,0,$
85018,TH,2,2,913,315.41,Residential,Attached,1982,971,Community,,N,,BASEMENT Y/N: N,,"309,900","287,973",,,,0,1,Conventional,,0,$,400,$
85018,SF,4,3.5,"3,695",622.46,Residential,Detached,1952,"9,426",Private,,N,,BASEMENT Y/N: N,,"2,299,000","2,300,000",,,,2,0,Conventional,,0,%,0,%
85018,SF,4,2,"1,929",440.64,Residential,Detached,1953,"7,971",None,,N,,BASEMENT Y/N: N,,"850,000","850,000",,,,1,0,Conventional,,0,$,7500,$
85018,SF,4,3.5,"2,994",659.65,Residential,Detached,2023,"11,260",Private,,N,,BASEMENT Y/N: N,,"1,998,000","1,975,000",,,,3,0,Cash,,0,$,0,$
85018,TH,3,2.5,"1,443",356.9,Residential,Detached,2002,98,None,,N,,BASEMENT Y/N: N,,"519,900","515,000",,,,2,0,Other,,0,$,400,$
85018,SF,4,5,"7,947","1,304.14",Residential,Detached,1988,"36,569",Private,,N,,BASEMENT Y/N: N,,"10,364,000","10,364,000",,,,2,0,Cash,,0,$,2000,$
85018,AF,2,1,900,316.66,Residential,Attached,1986,900,Community,,N,,BASEMENT Y/N: N,,"284,900","285,000",,,,0,1,Conventional,,0,$,5000,$
85018,SF,3,2,"1,558",537.22,Residential,Detached,1954,"13,268",None,,N,,BASEMENT Y/N: N,,"867,000","837,000",,,,1,0,Cash,,0,$,0,$
85018,AF,1,1,510,362.74,Residential,Attached,1962,540,Community,,N,,BASEMENT Y/N: N,,"189,900","185,000",,,,0,1,Conventional,,0,%,0,%
85018,SF,5,5,"4,249",870.79,Residential,Detached,2000,"24,067",Private,,N,,BASEMENT Y/N: N,,"3,995,000","3,700,000",,,,3,0,Cash,,0,$,0,$
85018,PH,4,3.5,"3,266",359.76,Residential,Attached,1978,"7,989",Community,,N,,BASEMENT Y/N: N,,"1,200,000","1,175,000",,,,2,0,Cash,,0,$,0,$
85018,SF,5,4.5,"3,067",537.98,Residential,Detached,2023,"9,234",Private,,N,,BASEMENT Y/N: N,,"1,750,000","1,650,000",,,,2,0,Other,,0,$,0,$
85018,TH,1,1,"1,291",484.12,Residential,Attached,1986,559,Community,,N,,BASEMENT Y/N: N,,"625,000","625,000",,,,1,0,Conventional,,0,$,1090,$
85018,TH,2,2,"2,018",594.65,Residential,Attached,1971,"5,706",Community,,N,,BASEMENT Y/N: N,,"1,150,000","1,200,000",,,,2,0,Cash,,0,$,0,$
85018,SF,4,3,"2,343",836.53,Residential,Detached,1957,"10,180",Private,,N,,BASEMENT Y/N: N,,"1,995,000","1,960,000",,,,2,0,Cash,,0,$,1700,$
85018,SF,6,4.5,"3,927",538.57,Residential,Detached,2024,"9,960",Private,,N,,BASEMENT Y/N: N,,"2,115,000","2,115,000",,,,3,0,Cash,,0,$,0,$
85018,SF,3,2,"1,800",513.88,Residential,Detached,1953,"9,187",None,,N,,BASEMENT Y/N: N,,"899,000","925,000",,,,0,1,Cash,,0,%,0,%
85018,SF,3,2,"1,400",499.29,Residential,Detached,1955,"9,653",Private,,N,,BASEMENT Y/N: N,,"699,000","699,000",,,,0,1,Other,,0,%,13980,$
85018,SF,5,6,"6,013",498.09,Residential,Detached,1982,"49,848",Private,,N,,BASEMENT Y/N: Y,,"2,995,000","2,995,000",,,,3,0,Cash,,0,$,50000,$
85018,SF,4,5,"5,119",659.31,Residential,Detached,1958,"35,127",Private,,N,,BASEMENT Y/N: N,,"3,375,000","3,375,000",,,,2,0,Cash,,0,$,0,$
85019,SF,3,2,"1,559",235.41,Residential,Detached,1959,"7,427",None,,N,,BASEMENT Y/N: N,,"367,000","367,000",,,,0,0,Conventional,Fixed,0,$,0,$
85019,SF,3,2,"1,494",244.31,Residential,Detached,1958,"6,382",None,143,N,Yes,BASEMENT Y/N: N,Yes,"365,000","365,000",Clustered,Yes,Yes,0,1,Conventional,Fixed,0,$,9000,$
85019,SF,4,2,"1,783",174.99,Residential,Detached,1957,"7,065",Private,146.5,N,Yes,BASEMENT Y/N: N,Yes,"324,900","312,000",Clustered,Yes,,0,1,Conventional,Other,0,$,5000,$
85019,TH,2,1,924,173.16,Residential,Attached,1972,"1,978",Community,375,N,Yes,BASEMENT Y/N: N,Yes,"180,000","160,000",2-3-4 Plex,Yes,,0,0,Other,Fixed,0,$,2000,$
85019,SF,3,2,"1,052",313.68,Residential,Detached,1961,"6,011",None,141,N,Yes,BASEMENT Y/N: N,Yes,"335,000","330,000",Clustered,Yes,,0,1,FHA,Fixed,0,$,2,$
85019,SF,3,2,"1,379",248,Residential,Detached,1958,"6,116",None,367,N,,BASEMENT Y/N: N,Yes,"345,000","342,000",String,Yes,,2,0,FHA,Fixed,0,$,0,$
85019,SF,3,2,"1,305",257.47,Residential,Detached,1958,"7,135",None,332,N,,BASEMENT Y/N: N,,"330,000","336,000",2-3-4 Plex,Yes,,1,2,FHA,Fixed,0,$,10000,$
85019,SF,3,1.75,"1,829",188.62,Residential,Detached,1955,"7,640",None,302,N,,BASEMENT Y/N: N,,"344,900","345,000",2-3-4 Plex,Yes,,0,1,FHA,Fixed,0,%,3,%
85019,SF,3,2,"1,080",304.63,Residential,Detached,1962,"6,111",None,380,N,,BASEMENT Y/N: N,,"329,000","329,000",Clustered,Yes,,0,1,Conventional,Fixed,0,$,9000,$
85019,TH,3,1,"1,005",208.96,Residential,Attached,1972,"1,956",None,300,N,,BASEMENT Y/N: N,,"219,900","210,000",String,Yes,,0,0,Conventional,Fixed,0,$,700,$
85019,TH,2,1.75,"1,090",206.42,Residential,Attached,1980,"2,958",Community,343.5,N,,BASEMENT Y/N: N,,"224,900","225,000",2-3-4 Plex,Yes,,0,2,Conventional,Fixed,0,%,3,%
85019,SF,3,2,"1,380",250,Residential,Detached,1967,"8,359",Private,375,N,,BASEMENT Y/N: N,,"325,000","345,000",Clustered,Yes,,0,1,FHA,Fixed,0,$,0,$
85019,SF,4,3,"2,412",172.05,Residential,Detached,1959,"8,159",Private,305,N,,BASEMENT Y/N: N,,"404,900","415,000",Clustered,Yes,,0,0,FHA,Fixed,0,$,2,%
85019,SF,5,2,"1,903",218.08,Residential,Detached,1958,"7,492",Private,250,N,,BASEMENT Y/N: N,,"415,000","415,000",,Yes,,0,0,FHA,Fixed,0,$,6000,$
85019,SF,3,1,"1,313",228.4,Residential,Detached,1955,"6,373",None,396,N,,BASEMENT Y/N: N,,"299,900","299,900",,Yes,,0,0,Conventional,Other,3,%,0,%
85019,SF,3,2,"1,701",226.34,Residential,Detached,1960,"7,148",None,450,N,,BASEMENT Y/N: N,,"395,000","385,000",,Yes,,0,2,VA,Fixed,0,$,3,%
85019,SF,4,2,"1,704",164.9,Residential,Detached,1961,"7,327",None,450,N,,BASEMENT Y/N: N,,"280,000","281,000",,Yes,,0,0,Cash,Fixed,1433,$,0,$
85019,TH,2,1,924,238.09,Residential,Attached,1972,"7,248",None,180.51,N,,BASEMENT Y/N: N,,"214,950","220,000",,,,0,0,Conventional,Fixed,0,%,3,%
85019,SF,3,2,"1,696",151.53,Residential,Detached,1955,"6,290",None,280,N,,BASEMENT Y/N: N,,"250,000","257,000",,,,0,0,Cash,Fixed,0,$,0,$
85019,SF,3,2,"1,443",211.36,Residential,Detached,1957,"6,896",None,330,N,,BASEMENT Y/N: N,,"300,000","305,000",,,,0,1,Cash,Fixed,0,$,0,$
85020,SF,2,2,"1,342",514.16,Residential,Detached,1959,"58,361",None,260,N,,BASEMENT Y/N: N,,"695,000","690,000",,,,0,0,Conventional,Fixed,0,$,0,$
85020,SF,4,3,"2,769",278.07,Residential,Detached,1999,"3,950",Community,422,N,,BASEMENT Y/N: N,,"824,900","770,000",,,,2,0,Cash,Fixed,0,$,0,$
85020,SF,2,3,"3,497",200.17,Residential,Detached,1959,"24,166",None,250,N,,BASEMENT Y/N: N,,"775,000","700,000",,,,2,0,Other,Fixed,0,$,0,$
85020,SF,3,2,"2,060",317.96,Residential,Detached,1952,"8,102",None,250,N,,BASEMENT Y/N: N,,"680,000","655,000",,,,0,1,Conventional,Fixed,0,$,5000,$
85020,TH,2,2,"1,243",313.76,Residential,Stacked,1996,"1,821",Community,300.44,N,,BASEMENT Y/N: N,,"399,000","390,000",,,,1,0,Conventional,Fixed,0,$,0,$
85020,AF,2,2,"1,656",264.49,Residential,Stacked,2003,168,Community,237.65,N,,BASEMENT Y/N: N,,"445,000","438,000",,,,2,0,Conventional,Fixed,0,$,0,$
85020,TH,2,1.5,976,312.5,Residential,Attached,1979,739,Community,296.7,N,,BASEMENT Y/N: N,,"315,000","305,000",,,,0,1,Conventional,Fixed,0,$,0,$
85020,PH,3,2,"1,765",263.45,Residential,Attached,1986,"4,144",Community,299,N,,BASEMENT Y/N: N,,"465,000","465,000",,,,2,0,FHA,Fixed,0,%,1.5,%
