,Zip_Code,Dwelling_Type,Nr_Bedrooms,Nr_Bathrooms,Approx_SQFT,Price_per_SqFt,Dwelling_Styles,Year_Built,Approx_Lot_SqFt,Pool,HOA_Fee,Land_Lease_Fee,Clubhouse_Rec_Room,Basement,RV_Gate,List_Price,Sold_Price,Building_Style,Gated_Community,Workout_Facility,Garage_Spaces,Carport_Spaces,Loan_Type,Payment_Type,HOA_Missing,Buyer_Concession,Seller_Concession,diff_List_Sold
140,85015,SF,3,2.0,1363,355.83,Detached,1961,9553,Private,,N,No,N,No,500000,485000,Missing,No,No,1.0,0.0,Conventional,Missing,1,0.0,0.0,-15000
141,85016,SF,3,1.0,1550,338.7,Detached,1952,8688,no_pool,,N,No,N,No,650000,525000,Missing,No,No,0.0,0.0,Cash,Other,1,0.0,0.0,-125000
142,85016,SF,3,2.0,1517,247.19,Detached,1952,6961,no_pool,558.85,N,Yes,N,Yes,550000,375000,High Rise,Yes,Yes,0.0,1.0,Cash,Other,0,0.0,0.0,-175000
143,85016,SF,3,2.0,1550,290.32,Detached,1953,6281,no_pool,274.0,N,Yes,N,Yes,575000,450000,String,Yes,Yes,0.0,0.0,Cash,Other,0,0.0,0.0,-125000
144,85016,SF,3,1.0,1152,434.02,Detached,1952,6356,no_pool,351.5,N,Yes,N,Yes,625000,500000,High Rise,Yes,Yes,0.0,0.0,Cash,Other,0,0.0,0.0,-125000
145,85016,AF,1,1.0,1073,198.51,Stacked,1981,1044,Community,390.0,N,Yes,N,Yes,274000,213000,Clustered,Yes,Yes,0.0,1.0,Cash,Fixed,0,0.0,0.0,-61000
146,85016,TH,3,2.0,1516,270.45,Attached,1980,4321,Both,274.13,N,Yes,N,No,405000,410000,High Rise,Yes,Yes,0.0,2.0,Conventional,Other,0,0.0,12150.0,5000
147,85016,AF,1,1.0,847,259.74,Stacked,1984,79,Community,550.0,N,Yes,N,No,225000,220000,High Rise,Yes,Yes,0.0,1.0,Conventional,Fixed,0,0.0,0.0,-5000
148,85016,SF,5,6.0,7610,1002.1,Detached,2018,83044,Private,415.0,N,Yes,N,No,8250000,7626000,High Rise,Yes,Yes,4.0,0.0,Cash,Fixed,0,0.0,0.0,-624000
149,85016,LS,3,2.5,1904,393.9,Attached,2006,1395,Community,339.0,N,Yes,N,No,799999,750000,String,Yes,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-49999
150,85016,SF,2,2.5,1893,243.0,Detached,1972,8459,no_pool,1895.13,N,Yes,N,No,525000,460000,High Rise,Yes,No,0.0,1.0,Conventional,Fixed,0,0.0,0.0,-65000
151,85016,SF,4,2.0,2581,420.38,Detached,1968,10250,no_pool,578.0,N,Yes,N,No,1150000,1085000,High Rise,Yes,No,2.0,0.0,Conventional,Other,0,0.0,0.0,-65000
152,85016,SF,2,1.0,896,440.85,Detached,1958,8747,no_pool,1465.0,N,Yes,N,No,399900,395000,String,Yes,No,0.0,1.0,Conventional,Fixed,0,0.0,0.0,-4900
153,85016,TH,3,2.0,1516,237.46,Attached,1979,3968,Community,4197.29,N,No,N,No,398000,360000,High Rise,Yes,No,0.0,2.0,Cash,Fixed,0,0.0,2000.0,-38000
154,85016,SF,4,3.5,2725,467.88,Detached,1955,10894,Private,735.13,N,No,N,No,1299000,1275000,High Rise,Yes,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-24000
155,85016,AF,2,2.0,1185,468.35,Attached,1984,1186,Community,260.0,N,No,N,No,575000,555000,Missing,Yes,No,1.0,0.0,Cash,Other,0,0.0,0.0,-20000
156,85016,PH,2,2.0,1783,644.98,Detached,1980,4622,Private,235.0,N,No,N,No,1200000,1150000,Missing,Yes,No,2.0,0.0,Conventional,Other,0,0.0,0.0,-50000
157,85016,SF,3,1.75,1621,354.71,Detached,1950,9008,no_pool,253.0,N,No,N,No,599000,575000,Missing,No,No,0.0,0.0,Conventional,Fixed,0,0.0,4000.0,-24000
158,85016,SF,4,4.0,2725,499.08,Detached,1955,8177,Private,300.0,N,No,N,No,1400000,1360000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-40000
159,85016,AF,2,2.0,1018,235.76,Attached,1984,103,Community,1465.0,N,No,N,No,240000,240000,Missing,No,No,0.0,1.0,Conventional,Fixed,0,0.0,6000.0,0
160,85016,AF,2,2.0,2417,444.77,Stacked,2002,232,Community,1950.0,N,No,N,No,1189000,1075000,Missing,No,No,2.0,0.0,Other,Fixed,0,0.0,0.0,-114000
161,85016,SF,3,2.0,1539,285.89,Detached,1950,7396,no_pool,244.0,N,No,N,No,465000,440000,Missing,No,No,0.0,1.0,Conventional,Fixed,0,0.0,10000.0,-25000
162,85016,SF,4,5.5,7750,709.67,Detached,1988,93218,Private,317.36,N,No,N,No,6000000,5500000,Missing,No,No,3.0,0.0,Conventional,Other,0,0.0,0.0,-500000
163,85016,SF,5,3.5,2854,446.74,Detached,1956,11804,Private,530.0,N,No,N,No,1350000,1275000,Missing,No,No,2.0,0.0,Conventional,Adjustable,0,0.0,25000.0,-75000
164,85016,AF,1,1.5,1170,294.87,Stacked,1981,1076,Community,530.0,N,No,N,No,349500,345000,Missing,No,No,0.0,1.0,Conventional,Fixed,0,0.0,6990.0,-4500
165,85016,SF,3,2.0,2226,388.58,Detached,1957,11095,Private,723.31,N,No,N,No,874900,865000,Missing,No,No,0.0,0.0,Conventional,Fixed,0,0.0,0.0,-9900
166,85016,AF,3,2.5,2748,513.82,Stacked,2007,2796,Community,325.0,N,No,N,No,1550000,1412000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,13000.0,-138000
167,85016,AF,4,3.5,4286,933.27,Stacked,2002,416,Community,302.5,N,No,N,No,4475000,4000000,Missing,No,No,3.0,0.0,Cash,Fixed,0,0.0,0.0,-475000
168,85016,SF,4,4.0,2100,578.57,Detached,1952,7553,no_pool,309.78,N,No,N,No,1199000,1215000,Missing,No,No,2.0,0.0,Conventional,Other,0,0.0,0.0,16000
169,85016,AF,2,2.5,1462,359.09,Stacked,2017,1502,Community,495.0,N,No,N,No,535000,525000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,-10000
170,85016,TH,2,2.0,1322,320.72,Attached,1975,2592,Community,,N,No,N,No,419900,424000,Missing,No,No,0.0,2.0,Conventional,Other,1,0.0,15000.0,4100
171,85016,TH,2,2.5,2104,278.04,Attached,1963,982,Community,,N,No,N,No,629775,585000,Missing,No,No,2.0,0.0,Conventional,Other,1,0.0,0.0,-44775
172,85016,AF,2,2.0,874,274.59,Stacked,1982,886,Community,,N,No,N,No,245000,240000,Missing,No,No,0.0,1.0,Conventional,Other,1,0.0,0.0,-5000
173,85016,TH,3,2.0,1532,325.71,Attached,1977,3228,Community,,N,No,N,No,499000,499000,Missing,No,No,0.0,2.0,Conventional,Fixed,1,0.0,10000.0,0
174,85016,AF,3,2.5,2042,575.41,Stacked,2008,2130,Community,,N,No,N,No,1295000,1175000,Missing,No,No,2.0,0.0,Conventional,Fixed,1,0.0,0.0,-120000
175,85016,SF,3,3.0,3463,656.8,Detached,1995,8263,Private,,N,No,N,No,2295000,2274500,Missing,No,No,3.0,0.0,Cash,Fixed,1,0.0,0.0,-20500
176,85016,TH,2,1.0,783,325.67,Attached,1975,1034,Community,,N,No,N,No,274900,255000,Missing,No,No,0.0,1.0,Conventional,Other,1,0.0,8247.0,-19900
177,85016,AF,2,2.0,1118,314.85,Stacked,2003,979,Community,,N,No,N,No,360000,352000,Missing,No,No,1.0,0.0,Conventional,Other,1,2000.0,0.0,-8000
178,85016,TH,3,2.5,2716,294.55,Attached,1980,4289,Both,,N,No,N,No,750000,800000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,50000
179,85016,AF,3,3.0,2436,587.02,Attached,1980,5105,Community,,N,No,N,No,1150000,1430000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,280000
180,85016,AF,2,2.0,1166,454.54,Stacked,2006,1160,Community,,N,No,N,No,530000,530000,Missing,No,No,1.0,0.0,Cash,Missing,1,0.0,0.0,0
181,85016,SF,5,7.0,6348,582.86,Detached,1992,44693,Private,,N,No,N,No,3999999,3700000,Missing,No,No,4.0,0.0,Cash,Missing,1,0.0,0.0,-299999
182,85016,AF,2,2.0,1371,282.64,Attached,1999,1804,Community,,N,No,N,No,425000,387500,Missing,No,No,1.0,0.0,Cash,Missing,1,0.0,0.0,-37500
183,85016,SF,4,3.0,3288,410.58,Detached,1954,34224,no_pool,,N,No,N,No,1249900,1350000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,100100
184,85016,SF,3,2.0,1336,359.28,Detached,1950,8207,no_pool,,N,No,N,No,469000,480000,Missing,No,No,1.0,0.0,Conventional,Missing,1,0.0,11725.0,11000
185,85016,TH,3,2.5,1755,301.99,Attached,2006,754,Community,,N,No,N,No,550000,530000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,-20000
186,85016,SF,3,2.0,1654,453.45,Detached,1952,9884,no_pool,,N,No,N,No,749900,750000,Missing,No,No,0.0,0.0,Conventional,Missing,1,0.0,7500.0,100
187,85016,TH,3,2.5,1735,288.18,Attached,2000,1723,Community,,N,No,N,No,519000,500000,Missing,No,No,2.0,0.0,Other,Missing,1,0.0,0.0,-19000
188,85016,SF,4,4.0,1800,583.33,Detached,1945,9860,Private,,N,No,N,No,1149000,1050000,Missing,No,No,0.0,0.0,Other,Missing,1,0.0,0.0,-99000
189,85017,SF,4,2.0,1659,241.11,Detached,1957,6578,Private,,N,No,N,No,400000,400000,Missing,No,No,0.0,1.0,FHA,Missing,1,0.0,9100.0,0
190,85017,PH,3,2.0,1778,163.1,Detached,1974,4771,Community,130.0,N,Yes,N,Yes,299900,290000,Clustered,Yes,No,0.0,2.0,Conventional,Fixed,0,0.0,6000.0,-9900
191,85017,SF,3,2.0,1484,239.22,Detached,1954,6734,no_pool,225.0,N,Yes,N,Yes,360000,355000,High Rise,Yes,No,0.0,1.0,FHA,Fixed,0,0.0,10800.0,-5000
192,85017,SF,3,1.5,1327,256.21,Detached,1951,7035,no_pool,200.0,N,Yes,N,Yes,339999,340000,Clustered,Yes,No,0.0,2.0,FHA,Fixed,0,0.0,10199.97,1
193,85017,SF,3,2.0,1684,212.59,Detached,1954,7523,no_pool,310.25,N,Yes,N,Yes,359000,358000,2-3-4 Plex,Yes,No,0.0,0.0,Conventional,Fixed,0,0.0,8975.0,-1000
194,85017,SF,3,1.0,1092,306.78,Detached,1952,6573,no_pool,350.06,N,No,N,Yes,329900,335000,String,Yes,No,0.0,1.0,FHA,Fixed,0,0.0,11725.0,5100
195,85017,SF,3,1.0,1021,292.85,Detached,1956,3785,no_pool,828.0,N,No,N,Yes,297000,299000,Missing,Yes,No,0.0,1.0,FHA,Fixed,0,0.0,10500.0,2000
196,85017,MM,3,2.0,896,78.12,Detached,1998,3000,no_pool,412.28,Y,No,N,Yes,75000,70000,Missing,Yes,No,0.0,0.0,Cash,Fixed,0,0.0,950.0,-5000
197,85017,SF,4,2.0,1140,320.17,Detached,1952,6199,no_pool,210.0,N,No,N,Yes,365000,365000,Missing,No,No,0.0,0.0,Conventional,Fixed,0,0.0,8212.5,0
198,85017,SF,4,1.75,1521,213.67,Detached,1952,6421,no_pool,213.0,N,No,N,Yes,320000,325000,Missing,No,No,0.0,1.0,FHA,Fixed,0,0.0,8000.0,5000
199,85017,TH,3,2.0,1450,196.55,Attached,1972,2161,no_pool,260.0,N,No,N,Yes,285000,285000,Missing,No,No,0.0,2.0,Conventional,Fixed,0,0.0,0.0,0
200,85017,SF,3,2.0,1502,227.69,Detached,1957,6634,no_pool,176.0,N,No,N,Yes,330000,342000,Missing,No,No,1.0,0.0,FHA,Other,0,0.0,4950.0,12000
201,85017,TH,2,1.0,728,254.12,Attached,1974,861,Community,535.0,N,No,N,No,189500,185000,Missing,No,No,0.0,2.0,Conventional,Fixed,0,0.0,0.0,-4500
202,85017,SF,4,2.0,1613,241.77,Detached,1952,6216,no_pool,225.0,N,No,N,No,397777,389990,Missing,No,No,0.0,0.0,Conventional,Other,0,0.0,7955.54,-7787
203,85017,SF,4,3.0,1431,219.43,Detached,1951,7427,no_pool,245.0,N,No,N,No,300000,314000,Missing,No,No,0.0,2.0,Conventional,Fixed,0,0.0,2000.0,14000
204,85017,SF,4,2.0,1639,219.64,Detached,1954,7671,no_pool,446.0,N,No,N,No,349000,360000,Missing,No,No,0.0,6.0,FHA,Other,0,0.0,7500.0,11000
205,85017,SF,3,2.0,1352,273.59,Detached,1953,6373,no_pool,277.8,N,No,N,No,379900,369900,Missing,No,No,0.0,0.0,Carryback,Other,0,0.0,0.0,-10000
206,85018,SF,4,3.5,3213,675.84,Detached,2024,9579,Private,637.0,N,No,N,No,2250000,2171500,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,-78500
207,85018,SF,4,4.0,2654,508.66,Detached,2022,9771,no_pool,330.0,N,No,N,No,1425000,1350000,Missing,No,No,2.0,0.0,Conventional,Other,0,0.0,0.0,-75000
208,85018,AF,1,1.0,720,458.33,Stacked,1968,664,Community,525.0,N,No,N,No,339000,330000,Missing,No,No,0.0,1.0,FHA,Other,0,0.0,0.0,-9000
209,85018,SF,4,3.0,3189,533.08,Detached,1958,22582,Private,,N,No,N,No,1899000,1700000,Missing,No,No,3.0,0.0,Other,Other,1,0.0,0.0,-199000
210,85018,SF,5,4.5,3938,345.35,Detached,1985,13743,Private,,N,No,N,No,1399949,1360000,Missing,No,No,2.0,0.0,Cash,Fixed,1,0.0,0.0,-39949
211,85018,AF,1,1.0,1069,302.15,Stacked,1990,1231,Community,,N,No,N,No,329000,323000,Missing,No,No,1.0,0.0,Conventional,Fixed,1,0.0,8000.0,-6000
212,85018,SF,5,4.5,4564,644.17,Detached,1950,27528,Private,,N,No,N,No,2949000,2940000,Missing,No,No,2.0,2.0,Conventional,Fixed,1,0.0,0.0,-9000
213,85018,SF,2,1.0,966,496.89,Detached,1950,7153,no_pool,,N,No,N,No,499000,480000,Missing,No,No,0.0,0.0,Cash,Fixed,1,0.0,0.0,-19000
214,85018,SF,6,5.0,3545,493.65,Detached,2023,11234,Private,,N,No,N,No,1850000,1750000,Missing,No,No,2.0,0.0,Conventional,Fixed,1,0.0,32500.0,-100000
215,85018,TH,2,2.0,2645,570.89,Detached,1976,3947,Community,,N,No,N,No,1570000,1510000,Missing,No,No,2.0,0.0,Cash,Fixed,1,0.0,0.0,-60000
216,85018,AF,2,2.0,1036,434.36,Stacked,1968,466,Community,,N,No,N,No,469000,450000,Missing,No,No,0.0,1.0,Cash,Fixed,1,0.0,0.0,-19000
217,85018,TH,2,2.0,876,462.33,Attached,1963,1418,Both,,N,No,N,No,425000,405000,Missing,No,No,0.0,1.0,Conventional,Fixed,1,0.0,0.0,-20000
218,85018,SF,3,3.0,1464,464.48,Detached,1950,7301,no_pool,,N,No,N,No,729990,680000,Missing,No,No,0.0,1.0,Conventional,Other,1,0.0,0.0,-49990
219,85018,SF,5,4.5,5510,1052.63,Detached,2010,32709,Private,,N,No,N,No,6200000,5800000,Missing,No,No,3.0,0.0,Cash,Adjustable,1,0.0,0.0,-400000
220,85018,SF,3,2.0,1812,386.31,Detached,1959,8242,no_pool,,N,No,N,No,729900,700000,Missing,No,No,2.0,0.0,Cash,Other,1,0.0,0.0,-29900
221,85018,SF,5,4.0,4205,808.56,Detached,1972,16409,Private,,N,No,N,No,3780000,3400000,Missing,No,No,2.0,0.0,Conventional,Fixed,1,0.0,0.0,-380000
222,85018,AF,2,2.0,1008,305.55,Stacked,1962,947,Community,,N,No,N,No,349900,308000,Missing,No,No,0.0,1.0,Cash,Fixed,1,0.0,2500.0,-41900
223,85018,SF,4,3.5,2291,615.45,Detached,2015,6708,no_pool,,N,No,N,No,1448000,1410000,Missing,No,No,2.0,0.0,Cash,Other,1,0.0,0.0,-38000
224,85018,SF,3,1.75,1434,404.46,Detached,1954,7754,no_pool,,N,No,N,No,624500,580000,Missing,No,No,0.0,1.0,Other,Other,1,0.0,0.0,-44500
225,85018,SF,3,2.0,1969,403.75,Detached,1955,9723,Private,,N,No,N,No,850000,795000,Missing,No,No,0.0,2.0,Cash,Other,1,0.0,0.0,-55000
226,85018,SF,4,3.0,2650,481.13,Detached,2018,5950,Private,,N,No,N,No,1275000,1275000,Missing,No,No,2.0,0.0,Other,Missing,1,0.0,8040.0,0
227,85018,SF,5,3.0,2726,641.97,Detached,1962,20504,Private,,N,No,N,No,1800000,1750000,Missing,No,No,0.0,2.0,Cash,Missing,1,0.0,0.0,-50000
228,85018,SF,4,4.5,3295,620.64,Detached,2019,9373,Private,,N,No,N,No,2095000,2045000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,12000.0,-50000
229,85018,SF,3,2.0,1092,491.66,Detached,1951,7026,no_pool,,N,No,N,No,539900,536900,Missing,No,No,0.0,1.0,Cash,Missing,1,0.0,0.0,-3000
230,85018,SF,6,5.0,3545,461.21,Detached,2023,7292,no_pool,,N,No,N,No,1695000,1635000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,-60000
231,85018,SF,2,1.5,1248,201.92,Detached,1967,7314,no_pool,,N,No,N,No,280000,252000,Missing,No,No,0.0,0.0,Cash,Missing,1,0.0,0.0,-28000
232,85018,SF,4,3.5,2241,337.35,Detached,2002,2970,Community,,N,No,N,No,759000,756000,Missing,No,No,2.0,0.0,VA,Missing,1,0.0,4000.0,-3000
233,85018,SF,4,3.0,1836,441.72,Detached,1953,7893,Private,,N,No,N,No,799000,811000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,12000
234,85018,SF,3,2.0,1500,626.67,Detached,1958,9004,no_pool,,N,No,N,No,950000,940000,Missing,No,No,0.0,1.0,Conventional,Missing,1,0.0,2000.0,-10000
235,85018,SF,3,2.0,1500,443.33,Detached,1952,7889,no_pool,,N,No,N,No,675000,665000,Missing,No,No,0.0,1.0,Conventional,Missing,1,0.0,19950.0,-10000
236,85018,TH,2,2.0,1793,731.73,Attached,1973,1283,Both,,N,No,N,No,1495000,1312000,Missing,No,No,0.0,2.0,Conventional,Missing,1,0.0,0.0,-183000
237,85018,TH,2,2.0,913,315.41,Attached,1982,971,Community,,N,No,N,No,309900,287973,Missing,No,No,0.0,1.0,Conventional,Missing,1,0.0,400.0,-21927
238,85018,SF,4,3.5,3695,622.46,Detached,1952,9426,Private,,N,No,N,No,2299000,2300000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,1000
239,85018,SF,4,2.0,1929,440.64,Detached,1953,7971,no_pool,,N,No,N,No,850000,850000,Missing,No,No,1.0,0.0,Conventional,Missing,1,0.0,7500.0,0
240,85018,SF,4,3.5,2994,659.65,Detached,2023,11260,Private,,N,No,N,No,1998000,1975000,Missing,No,No,3.0,0.0,Cash,Missing,1,0.0,0.0,-23000
241,85018,TH,3,2.5,1443,356.9,Detached,2002,98,no_pool,,N,No,N,No,519900,515000,Missing,No,No,2.0,0.0,Other,Missing,1,0.0,400.0,-4900
242,85018,SF,4,5.0,7947,1304.14,Detached,1988,36569,Private,,N,No,N,No,10364000,10364000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,2000.0,0
243,85018,AF,2,1.0,900,316.66,Attached,1986,900,Community,,N,No,N,No,284900,285000,Missing,No,No,0.0,1.0,Conventional,Missing,1,0.0,5000.0,100
244,85018,SF,3,2.0,1558,537.22,Detached,1954,13268,no_pool,,N,No,N,No,867000,837000,Missing,No,No,1.0,0.0,Cash,Missing,1,0.0,0.0,-30000
245,85018,AF,1,1.0,510,362.74,Attached,1962,540,Community,,N,No,N,No,189900,185000,Missing,No,No,0.0,1.0,Conventional,Missing,1,0.0,0.0,-4900
246,85018,SF,5,5.0,4249,870.79,Detached,2000,24067,Private,,N,No,N,No,3995000,3700000,Missing,No,No,3.0,0.0,Cash,Missing,1,0.0,0.0,-295000
247,85018,PH,4,3.5,3266,359.76,Attached,1978,7989,Community,,N,No,N,No,1200000,1175000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,-25000
248,85018,SF,5,4.5,3067,537.98,Detached,2023,9234,Private,,N,No,N,No,1750000,1650000,Missing,No,No,2.0,0.0,Other,Missing,1,0.0,0.0,-100000
249,85018,TH,1,1.0,1291,484.12,Attached,1986,559,Community,,N,No,N,No,625000,625000,Missing,No,No,1.0,0.0,Conventional,Missing,1,0.0,1090.0,0
250,85018,TH,2,2.0,2018,594.65,Attached,1971,5706,Community,,N,No,N,No,1150000,1200000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,50000
251,85018,SF,4,3.0,2343,836.53,Detached,1957,10180,Private,,N,No,N,No,1995000,1960000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,1700.0,-35000
252,85018,SF,6,4.5,3927,538.57,Detached,2024,9960,Private,,N,No,N,No,2115000,2115000,Missing,No,No,3.0,0.0,Cash,Missing,1,0.0,0.0,0
253,85018,SF,3,2.0,1800,513.88,Detached,1953,9187,no_pool,,N,No,N,No,899000,925000,Missing,No,No,0.0,1.0,Cash,Missing,1,0.0,0.0,26000
254,85018,SF,3,2.0,1400,499.29,Detached,1955,9653,Private,,N,No,N,No,699000,699000,Missing,No,No,0.0,1.0,Other,Missing,1,0.0,13980.0,0
255,85018,SF,5,6.0,6013,498.09,Detached,1982,49848,Private,,N,No,Y,No,2995000,2995000,Missing,No,No,3.0,0.0,Cash,Missing,1,0.0,50000.0,0
256,85018,SF,4,5.0,5119,659.31,Detached,1958,35127,Private,,N,No,N,No,3375000,3375000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,0
257,85019,SF,3,2.0,1559,235.41,Detached,1959,7427,no_pool,,N,No,N,No,367000,367000,Missing,No,No,0.0,0.0,Conventional,Fixed,1,0.0,0.0,0
258,85019,SF,3,2.0,1494,244.31,Detached,1958,6382,no_pool,143.0,N,Yes,N,Yes,365000,365000,Clustered,Yes,Yes,0.0,1.0,Conventional,Fixed,0,0.0,9000.0,0
259,85019,SF,4,2.0,1783,174.99,Detached,1957,7065,Private,146.5,N,Yes,N,Yes,324900,312000,Clustered,Yes,No,0.0,1.0,Conventional,Other,0,0.0,5000.0,-12900
260,85019,TH,2,1.0,924,173.16,Attached,1972,1978,Community,375.0,N,Yes,N,Yes,180000,160000,2-3-4 Plex,Yes,No,0.0,0.0,Other,Fixed,0,0.0,2000.0,-20000
261,85019,SF,3,2.0,1052,313.68,Detached,1961,6011,no_pool,141.0,N,Yes,N,Yes,335000,330000,Clustered,Yes,No,0.0,1.0,FHA,Fixed,0,0.0,2.0,-5000
262,85019,SF,3,2.0,1379,248.0,Detached,1958,6116,no_pool,367.0,N,No,N,Yes,345000,342000,String,Yes,No,2.0,0.0,FHA,Fixed,0,0.0,0.0,-3000
263,85019,SF,3,2.0,1305,257.47,Detached,1958,7135,no_pool,332.0,N,No,N,No,330000,336000,2-3-4 Plex,Yes,No,1.0,2.0,FHA,Fixed,0,0.0,10000.0,6000
264,85019,SF,3,1.75,1829,188.62,Detached,1955,7640,no_pool,302.0,N,No,N,No,344900,345000,2-3-4 Plex,Yes,No,0.0,1.0,FHA,Fixed,0,0.0,10347.0,100
265,85019,SF,3,2.0,1080,304.63,Detached,1962,6111,no_pool,380.0,N,No,N,No,329000,329000,Clustered,Yes,No,0.0,1.0,Conventional,Fixed,0,0.0,9000.0,0
266,85019,TH,3,1.0,1005,208.96,Attached,1972,1956,no_pool,300.0,N,No,N,No,219900,210000,String,Yes,No,0.0,0.0,Conventional,Fixed,0,0.0,700.0,-9900
267,85019,TH,2,1.75,1090,206.42,Attached,1980,2958,Community,343.5,N,No,N,No,224900,225000,2-3-4 Plex,Yes,No,0.0,2.0,Conventional,Fixed,0,0.0,6747.0,100
268,85019,SF,3,2.0,1380,250.0,Detached,1967,8359,Private,375.0,N,No,N,No,325000,345000,Clustered,Yes,No,0.0,1.0,FHA,Fixed,0,0.0,0.0,20000
269,85019,SF,4,3.0,2412,172.05,Detached,1959,8159,Private,305.0,N,No,N,No,404900,415000,Clustered,Yes,No,0.0,0.0,FHA,Fixed,0,0.0,8098.0,10100
270,85019,SF,5,2.0,1903,218.08,Detached,1958,7492,Private,250.0,N,No,N,No,415000,415000,Missing,Yes,No,0.0,0.0,FHA,Fixed,0,0.0,6000.0,0
271,85019,SF,3,1.0,1313,228.4,Detached,1955,6373,no_pool,396.0,N,No,N,No,299900,299900,Missing,Yes,No,0.0,0.0,Conventional,Other,0,8997.0,0.0,0
272,85019,SF,3,2.0,1701,226.34,Detached,1960,7148,no_pool,450.0,N,No,N,No,395000,385000,Missing,Yes,No,0.0,2.0,VA,Fixed,0,0.0,11850.0,-10000
273,85019,SF,4,2.0,1704,164.9,Detached,1961,7327,no_pool,450.0,N,No,N,No,280000,281000,Missing,Yes,No,0.0,0.0,Cash,Fixed,0,1433.0,0.0,1000
274,85019,TH,2,1.0,924,238.09,Attached,1972,7248,no_pool,180.51,N,No,N,No,214950,220000,Missing,No,No,0.0,0.0,Conventional,Fixed,0,0.0,6448.5,5050
275,85019,SF,3,2.0,1696,151.53,Detached,1955,6290,no_pool,280.0,N,No,N,No,250000,257000,Missing,No,No,0.0,0.0,Cash,Fixed,0,0.0,0.0,7000
276,85019,SF,3,2.0,1443,211.36,Detached,1957,6896,no_pool,330.0,N,No,N,No,300000,305000,Missing,No,No,0.0,1.0,Cash,Fixed,0,0.0,0.0,5000
277,85020,SF,2,2.0,1342,514.16,Detached,1959,58361,no_pool,260.0,N,No,N,No,695000,690000,Missing,No,No,0.0,0.0,Conventional,Fixed,0,0.0,0.0,-5000
278,85020,SF,4,3.0,2769,278.07,Detached,1999,3950,Community,422.0,N,No,N,No,824900,770000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,-54900
279,85020,SF,2,3.0,3497,200.17,Detached,1959,24166,no_pool,250.0,N,No,N,No,775000,700000,Missing,No,No,2.0,0.0,Other,Fixed,0,0.0,0.0,-75000
280,85020,SF,3,2.0,2060,317.96,Detached,1952,8102,no_pool,250.0,N,No,N,No,680000,655000,Missing,No,No,0.0,1.0,Conventional,Fixed,0,0.0,5000.0,-25000
281,85020,TH,2,2.0,1243,313.76,Stacked,1996,1821,Community,300.44,N,No,N,No,399000,390000,Missing,No,No,1.0,0.0,Conventional,Fixed,0,0.0,0.0,-9000
282,85020,AF,2,2.0,1656,264.49,Stacked,2003,168,Community,237.65,N,No,N,No,445000,438000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-7000
283,85020,TH,2,1.5,976,312.5,Attached,1979,739,Community,296.7,N,No,N,No,315000,305000,Missing,No,No,0.0,1.0,Conventional,Fixed,0,0.0,0.0,-10000
284,85020,PH,3,2.0,1765,263.45,Attached,1986,4144,Community,299.0,N,No,N,No,465000,465000,Missing,No,No,2.0,0.0,FHA,Fixed,0,0.0,6975.0,0
285,85020,SF,3,2.5,2876,504.17,Detached,1957,43124,Private,373.8,N,No,N,No,1550000,1450000,Missing,No,No,1.0,4.0,Cash,Fixed,0,0.0,0.0,-100000
286,85020,TH,2,2.0,816,410.53,Attached,1974,1943,Community,257.25,N,No,N,No,329999,335000,Missing,No,No,0.0,1.0,Conventional,Fixed,0,0.0,5825.0,5001
287,85020,TH,2,2.0,850,235.29,Stacked,1984,883,Community,322.0,N,No,N,No,200000,200000,Missing,No,No,0.0,1.0,Cash,Fixed,0,0.0,0.0,0
288,85020,AF,2,2.0,1038,300.58,Stacked,1986,1163,Community,273.0,N,No,N,No,330000,312000,Missing,No,No,0.0,1.0,Cash,Other,0,0.0,0.0,-18000
